Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost Per Unit,Profit Margin,Order Month,Order Day,Order Year
106,US-2015-156867,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,20.8998,-70.0,November,Friday,2015
107,CA-2017-119004,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,7.063799999999999,23.750000000000004,November,Thursday,2017
108,CA-2017-119004,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,25.8926,7.5,November,Thursday,2017
109,CA-2017-119004,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2.2302,32.50000000000001,November,Thursday,2017
110,CA-2015-129476,Standard Class,PA-19060,Pete Armstrong,Home Office,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,54.39359999999999,20.000000000000004,October,Thursday,2015
111,CA-2017-146780,Standard Class,CV-12805,Cynthia Voltz,Corporate,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,15.525200000000002,25.999999999999996,December,Monday,2017
112,CA-2016-128867,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,26.586,30.000000000000004,November,Thursday,2016
113,CA-2016-128867,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,2.3154,49.00000000000001,November,Thursday,2016
114,CA-2014-115259,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,1.8257999999999996,36.25000000000001,August,Monday,2014
115,CA-2014-115259,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,1.5339999999999998,35.0,August,Monday,2014
116,CA-2014-115259,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,5.4944999999999995,31.25,August,Monday,2014
117,CA-2014-115259,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,14.4054,33.75,August,Monday,2014
118,CA-2015-110457,Standard Class,DK-13090,Dave Kipp,Consumer,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,207.38289999999998,21.000000000000004,March,Monday,2015
119,US-2015-136476,Standard Class,GG-14650,Greg Guthrie,Corporate,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,273.5096,-73.33333333333333,April,Sunday,2015
120,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,9.5648,39.0,June,Sunday,2016
121,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,4.2405,45.0,June,Sunday,2016
122,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,27.1872,27.999999999999996,June,Sunday,2016
123,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,7.029,45.0,June,Sunday,2016
124,CA-2016-103730,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,6.901200000000001,28.999999999999996,June,Sunday,2016
125,US-2014-152030,Second Class,AD-10180,Alan Dominguez,Home Office,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,203.04579999999999,-1.4285714285714286,December,Friday,2014
126,US-2014-134614,Standard Class,PF-19165,Philip Fox,Consumer,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,170.89700000000002,-66.0,September,Saturday,2014
127,US-2017-107272,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,2.1094,-76.66666666666667,November,Sunday,2017
128,US-2017-107272,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,30.499,12.5,November,Sunday,2017
129,US-2016-125969,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,45.292100000000005,-11.249999999999998,November,Sunday,2016
130,US-2016-125969,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,70.7728,10.999999999999998,November,Sunday,2016
131,US-2017-164147,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,14.3928,-20.0,February,Thursday,2017
132,US-2017-164147,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,24.47,37.5,February,Thursday,2017
133,US-2017-164147,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,1.6092,32.5,February,Thursday,2017
134,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,3.4736,48.0,October,Thursday,2016
135,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,18.783199999999997,47.0,October,Thursday,2016
136,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,2.016,30.0,October,Thursday,2016
137,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,1.0250999999999997,49.00000000000001,October,Thursday,2016
138,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,16.5048,35.0,October,Thursday,2016
139,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,7.9056,28.000000000000004,October,Thursday,2016
140,CA-2016-145583,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,1.6015999999999997,48.00000000000001,October,Thursday,2016
141,CA-2016-110366,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,36.225,12.5,September,Monday,2016
142,CA-2017-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,2.1462,27.0,September,Monday,2017
143,CA-2017-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,1.9185999999999999,47.0,September,Monday,2017
144,CA-2017-106180,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,24.907999999999998,48.00000000000001,September,Monday,2017
145,CA-2017-155376,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,207.05939999999998,26.0,December,Friday,2017
146,CA-2015-110744,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,93.11029999999998,3.0000000000000004,September,Monday,2015
147,CA-2014-110072,Standard Class,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,20.244600000000002,13.749999999999998,October,Wednesday,2014
148,CA-2016-114489,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015,25.5135,27.0,December,Monday,2016
149,CA-2016-114489,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,47.9904,4.0,December,Monday,2016
150,CA-2016-114489,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,170.786,30.000000000000004,December,Monday,2016
151,CA-2016-114489,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,18.1843,47.0,December,Monday,2016
152,CA-2016-158834,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,28.0308,11.25,March,Sunday,2016
153,CA-2016-158834,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,93.9726,7.5,March,Sunday,2016
154,CA-2015-124919,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,4.587000000000001,45.0,May,Sunday,2015
155,CA-2015-124919,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.5392,14.245199999999999,46.0,May,Sunday,2015
156,CA-2015-124919,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,9.9752,26.0,May,Sunday,2015
157,CA-2015-118948,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,1.6133,27.0,May,Thursday,2015
158,CA-2014-104269,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,203.04579999999999,11.25,March,Saturday,2014
159,CA-2016-114104,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,3.8742999999999994,47.0,November,Sunday,2016
160,CA-2016-114104,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,101.24249999999999,25.0,November,Sunday,2016
161,CA-2016-162733,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,3.2890000000000006,44.99999999999999,May,Wednesday,2016
162,CA-2015-119697,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,26.5122,2.5,December,Monday,2015
163,CA-2016-154508,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348,3.0103999999999997,47.0,November,Wednesday,2016
164,CA-2016-113817,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,8.995999999999999,35.0,November,Monday,2016
165,CA-2014-139892,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,2.4012,27.500000000000004,September,Monday,2014
166,CA-2014-139892,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,1189.993,-16.666666666666664,September,Monday,2014
167,CA-2014-139892,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,111.5209,-21.250000000000004,September,Monday,2014
168,CA-2014-139892,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,196.10199999999998,-1.4285714285714286,September,Monday,2014
169,CA-2014-139892,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,4.2084,21.25,September,Monday,2014
170,CA-2014-139892,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,126.3658,-255.00000000000003,September,Monday,2014
171,CA-2014-139892,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,44.9925,6.25,September,Monday,2014
172,CA-2014-118962,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,9.8418,3.6994000000000007,46.99999999999999,August,Tuesday,2014
173,CA-2014-118962,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,28.849599999999995,48.00000000000001,August,Tuesday,2014
174,CA-2014-118962,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,45.555,6.25,August,Tuesday,2014
175,US-2014-100853,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,91.784,-250.0,September,Sunday,2014
176,US-2014-100853,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,3.402,32.49999999999999,September,Sunday,2014
177,US-2017-152366,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,85.106,-250.0,April,Friday,2017
178,US-2015-101511,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,58.305600000000005,-2.8571428571428568,November,Saturday,2015
179,US-2015-101511,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,3.9303000000000003,-23.75,November,Saturday,2015
180,CA-2015-137225,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104,1.8695999999999997,43.00000000000001,December,Tuesday,2015
181,CA-2014-166191,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,11.4774,7.5,December,Friday,2014
182,CA-2014-166191,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,47.44350000000001,18.749999999999996,December,Friday,2014
183,CA-2014-158274,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296,93.23259999999999,26.0,November,Wednesday,2014
184,CA-2014-158274,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,21.5928,28.000000000000004,November,Wednesday,2014
185,CA-2014-158274,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,10.875,25.0,November,Wednesday,2014
186,CA-2016-105018,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,1.8616000000000001,48.0,November,Monday,2016
187,CA-2014-123260,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,19.227,13.0,August,Tuesday,2014
188,CA-2016-157000,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,11.1672,10.0,July,Saturday,2016
189,CA-2016-157000,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,4.587,31.25,July,Saturday,2016
190,CA-2015-102281,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,196.68599999999998,12.5,October,Monday,2015
191,CA-2015-102281,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928,8.611200000000002,27.999999999999996,October,Monday,2015
